activity_ix,activity,n_appearances,n_decisive_appearances,n_picked,selection_rate,selection_rate_incl_refusals
0,Summit Mount Baldy,115,109,80,0.7339449541284404,0.6956521739130435
1,Hike Sandstone Peak in the Santa Monicas,82,77,54,0.7012987012987013,0.6585365853658537
2,Pickup basketball at the Venice Beach courts,100,93,59,0.6344086021505376,0.59
3,Visit LACMA,99,93,33,0.3548387096774194,0.3333333333333333
4,LAFC game at BMO Stadium,100,97,64,0.6597938144329897,0.64
5,Rams game at SoFi Stadium,117,111,77,0.6936936936936937,0.6581196581196581
6,Korean BBQ feast in K-town,80,76,47,0.618421052631579,0.5875
7,Whale watching out of Long Beach,84,79,58,0.7341772151898734,0.6904761904761905
8,Joshua Tree day trip,105,99,68,0.6868686868686869,0.6476190476190476
9,Big Bear day trip,86,83,46,0.5542168674698795,0.5348837209302325
10,Drive PCH up to Malibu,105,99,63,0.6363636363636364,0.6
11,Bowling at Lucky Strike Hollywood,100,90,42,0.4666666666666667,0.42
12,Brewery hop through the Arts District,120,114,48,0.42105263157894735,0.4
13,Rose Bowl Flea Market in Pasadena,111,101,64,0.6336633663366337,0.5765765765765766
14,Drive-in movie at the Vineland,97,90,40,0.4444444444444444,0.41237113402061853
15,Comedy show at the Comedy Store,91,86,43,0.5,0.4725274725274725
16,UCB improv show in Hollywood,106,98,40,0.40816326530612246,0.37735849056603776
17,Tide pooling at Abalone Cove in Palos Verdes,100,95,73,0.7684210526315789,0.73
18,Visit the La Brea Tar Pits,105,97,52,0.5360824742268041,0.49523809523809526
19,Sunset drive up Mulholland,109,102,45,0.4411764705882353,0.41284403669724773
20,Sunset at El Matador Beach,96,88,72,0.8181818181818182,0.75
21,Snorkel at Leo Carrillo State Beach,103,96,49,0.5104166666666666,0.47572815533980584
22,Pier fishing at the Santa Monica Pier,114,111,54,0.4864864864864865,0.47368421052631576
23,Hike Bridge to Nowhere in the San Gabriels,95,91,69,0.7582417582417582,0.7263157894736842
24,Topanga State Park hike,108,102,64,0.6274509803921569,0.5925925925925926
25,Trail run through Eaton Canyon,115,106,45,0.42452830188679247,0.391304347826087
26,Sturtevant Falls hike in Sierra Madre,107,104,78,0.75,0.7289719626168224
27,Hike Temescal Canyon,89,81,34,0.41975308641975306,0.38202247191011235
28,Clippers game at the Intuit Dome,94,88,52,0.5909090909090909,0.5531914893617021
29,Angels game at Angel Stadium,107,101,47,0.46534653465346537,0.4392523364485981
30,UCLA basketball at Pauley Pavilion,103,98,55,0.5612244897959183,0.5339805825242718
31,Mini-golf in Old Pasadena,110,99,35,0.35353535353535354,0.3181818181818182
32,Sawtelle ramen crawl on the Westside,101,94,52,0.5531914893617021,0.5148514851485149
33,Thai Town dinner crawl,107,100,59,0.59,0.5514018691588785
34,Olvera Street tacos and walking tour,95,87,51,0.5862068965517241,0.5368421052631579
35,Petersen Automotive Museum on Wilshire,94,82,34,0.4146341463414634,0.3617021276595745
36,California Science Center to see the Endeavour,78,71,52,0.7323943661971831,0.6666666666666666
37,The Huntington gardens in San Marino,105,95,67,0.7052631578947368,0.638095238095238
38,Griffith Observatory at night,88,79,55,0.6962025316455697,0.625
39,Day trip up to Santa Barbara,111,106,72,0.6792452830188679,0.6486486486486487
40,Bottomless brunch in West Hollywood,97,89,38,0.42696629213483145,0.3917525773195876
41,Wine tasting in Malibu,100,92,44,0.4782608695652174,0.44
42,Bar crawl on Abbot Kinney in Venice,118,109,38,0.3486238532110092,0.3220338983050847
43,Cannabis tasting at a licensed West Hollywood consumption lounge,109,91,45,0.4945054945054945,0.41284403669724773
44,Poker night at the Bicycle Casino in Bell Gardens,97,93,38,0.40860215053763443,0.3917525773195876
45,Day at Hollywood Park Casino,102,94,19,0.20212765957446807,0.18627450980392157
46,Betting on horses at Santa Anita,94,90,50,0.5555555555555556,0.5319148936170213
47,Paintball day in Sun Valley,94,89,60,0.6741573033707865,0.6382978723404256
48,Airsoft battle at Tac City in Fullerton,106,100,59,0.59,0.5566037735849056
49,Off-road OHV day in Hungry Valley,113,110,71,0.6454545454545455,0.6283185840707964
50,Race car experience at Willow Springs,101,94,77,0.8191489361702128,0.7623762376237624
51,Cliff jumping at Malibu's coves,94,72,15,0.20833333333333334,0.1595744680851064
52,Sport fishing for tuna out of San Pedro,120,109,83,0.7614678899082569,0.6916666666666667
53,Spearfishing trip at Catalina,97,90,78,0.8666666666666667,0.8041237113402062
54,MMA pay-per-view watch party with cigars and whiskey,94,87,37,0.42528735632183906,0.39361702127659576
55,Hollywood club crawl on Sunset Strip,88,80,21,0.2625,0.23863636363636365
56,Cigar-and-whiskey afternoon at a Beverly Hills lounge,103,98,22,0.22448979591836735,0.21359223300970873
57,Bottle service at a Hollywood nightclub,97,92,25,0.2717391304347826,0.25773195876288657
58,Sunday service at a Calvary Chapel megachurch,95,85,31,0.36470588235294116,0.3263157894736842
59,Tour the Reagan Presidential Library,93,84,33,0.39285714285714285,0.3548387096774194
60,Tour the Nixon Presidential Library,85,76,25,0.32894736842105265,0.29411764705882354
61,Skydiving over Perris,90,84,64,0.7619047619047619,0.7111111111111111
62,Lambo rental for a Mulholland canyon run,79,74,35,0.47297297297297297,0.4430379746835443
63,Drive down to Tijuana for tacos and clubbing,107,101,22,0.21782178217821782,0.205607476635514
64,Tour Forest Lawn for celebrity graves,96,88,24,0.2727272727272727,0.25
65,Manson-murders true-crime walking tour of Beverly Hills,96,88,17,0.19318181818181818,0.17708333333333334
66,Boxing sparring class at a Wild Card-style gym,102,99,63,0.6363636363636364,0.6176470588235294
67,Day-drinking on a Marina del Rey booze cruise,96,90,48,0.5333333333333333,0.5
68,Craps night at the Hustler Casino in Gardena,106,96,38,0.3958333333333333,0.3584905660377358
69,Pole-dancing fitness class for the bachelor party,93,79,53,0.6708860759493671,0.5698924731182796
70,Hunting deer in the San Gabriel Mountains,93,55,4,0.07272727272727272,0.043010752688172046
71,Hunting a at a ranch near Tejon,103,96,28,0.2916666666666667,0.27184466019417475
72,Coyote hunting in the Antelope Valley,108,89,23,0.25842696629213485,0.21296296296296297
73,Dove hunting opening day in the Imperial Valley,110,99,62,0.6262626262626263,0.5636363636363636
74,Bear hunting in the Los Padres National Forest,95,39,5,0.1282051282051282,0.05263157894736842
75,Wild pig hunt at a ranch near Paso Robles,90,85,38,0.4470588235294118,0.4222222222222222
76,Tactical rifle class with AR-15s at Burro Canyon,111,94,65,0.6914893617021277,0.5855855855855856
77,Indoor pistol range day at the LA Gun Club,100,87,41,0.47126436781609193,0.41
78,Trap and skeet shooting at Triple B Clays,115,111,76,0.6846846846846847,0.6608695652173913
79,Concealed-carry training day in the high desert,107,87,35,0.40229885057471265,0.32710280373831774
80,Visit a gun show at the Pomona Fairplex,108,98,30,0.30612244897959184,0.2777777777777778
81,Falconry hunting outing in the Antelope Valley,100,97,69,0.711340206185567,0.69
82,Slaughterhouse tour and butchery class in Vernon,98,93,34,0.3655913978494624,0.3469387755102041
83,Industry Hills professional rodeo,101,99,70,0.7070707070707071,0.693069306930693
84,Pro Bull Riding event at the Honda Center,105,98,59,0.6020408163265306,0.5619047619047619
85,Attending a Trump rally in Huntington Beach,92,76,16,0.21052631578947367,0.17391304347826086
86,Attending a pro-Palestine protest at UCLA,105,57,19,0.3333333333333333,0.18095238095238095
87,Attending a pro-Israel rally in Beverly Hills,96,52,4,0.07692307692307693,0.041666666666666664
88,Joining an anti-abortion march at the Federal Building,80,33,1,0.030303030303030304,0.0125
89,Joining a Defund-the-Police march in DTLA,94,58,11,0.1896551724137931,0.11702127659574468
