activity_ix,activity,n_appearances,n_decisive_appearances,n_picked,selection_rate,selection_rate_incl_refusals
0,Summit Mount Baldy,193,185,133,0.7189189189189189,0.689119170984456
1,Hike Sandstone Peak in the Santa Monicas,190,179,91,0.5083798882681564,0.4789473684210526
2,Pickup basketball at the Venice Beach courts,201,184,87,0.47282608695652173,0.43283582089552236
3,Visit LACMA,220,209,19,0.09090909090909091,0.08636363636363636
4,LAFC game at BMO Stadium,195,185,115,0.6216216216216216,0.5897435897435898
5,Rams game at SoFi Stadium,224,216,120,0.5555555555555556,0.5357142857142857
6,Korean BBQ feast in K-town,192,182,82,0.45054945054945056,0.4270833333333333
7,Whale watching out of Long Beach,183,173,111,0.6416184971098265,0.6065573770491803
8,Joshua Tree day trip,193,182,108,0.5934065934065934,0.5595854922279793
9,Big Bear day trip,187,173,90,0.5202312138728323,0.48128342245989303
10,Drive PCH up to Malibu,201,190,100,0.5263157894736842,0.4975124378109453
11,Bowling at Lucky Strike Hollywood,199,184,36,0.1956521739130435,0.18090452261306533
12,Brewery hop through the Arts District,218,205,63,0.3073170731707317,0.2889908256880734
13,Rose Bowl Flea Market in Pasadena,216,211,83,0.3933649289099526,0.38425925925925924
14,Drive-in movie at the Vineland,202,187,76,0.40641711229946526,0.37623762376237624
15,Comedy show at the Comedy Store,204,196,93,0.4744897959183674,0.45588235294117646
16,UCB improv show in Hollywood,207,194,50,0.25773195876288657,0.24154589371980675
17,Tide pooling at Abalone Cove in Palos Verdes,194,183,112,0.6120218579234973,0.5773195876288659
18,Visit the La Brea Tar Pits,212,195,70,0.358974358974359,0.330188679245283
19,Sunset drive up Mulholland,209,190,71,0.3736842105263158,0.3397129186602871
20,Sunset at El Matador Beach,200,194,113,0.5824742268041238,0.565
21,Snorkel at Leo Carrillo State Beach,200,183,79,0.43169398907103823,0.395
22,Pier fishing at the Santa Monica Pier,217,204,66,0.3235294117647059,0.30414746543778803
23,Hike Bridge to Nowhere in the San Gabriels,204,189,130,0.6878306878306878,0.6372549019607843
24,Topanga State Park hike,214,202,92,0.45544554455445546,0.42990654205607476
25,Trail run through Eaton Canyon,204,181,56,0.30939226519337015,0.27450980392156865
26,Sturtevant Falls hike in Sierra Madre,199,190,99,0.5210526315789473,0.49748743718592964
27,Hike Temescal Canyon,190,178,52,0.29213483146067415,0.2736842105263158
28,Clippers game at the Intuit Dome,183,180,96,0.5333333333333333,0.5245901639344263
29,Angels game at Angel Stadium,211,200,97,0.485,0.4597156398104265
30,UCLA basketball at Pauley Pavilion,213,201,77,0.38308457711442784,0.3615023474178404
31,Mini-golf in Old Pasadena,209,187,35,0.18716577540106952,0.1674641148325359
32,Sawtelle ramen crawl on the Westside,189,175,73,0.41714285714285715,0.3862433862433862
33,Thai Town dinner crawl,205,192,69,0.359375,0.33658536585365856
34,Olvera Street tacos and walking tour,197,176,53,0.30113636363636365,0.26903553299492383
35,Petersen Automotive Museum on Wilshire,217,201,69,0.34328358208955223,0.31797235023041476
36,California Science Center to see the Endeavour,157,146,86,0.589041095890411,0.5477707006369427
37,The Huntington gardens in San Marino,210,196,104,0.5306122448979592,0.49523809523809526
38,Griffith Observatory at night,177,163,93,0.5705521472392638,0.5254237288135594
39,Day trip up to Santa Barbara,207,195,87,0.4461538461538462,0.42028985507246375
40,Bottomless brunch in West Hollywood,192,177,34,0.192090395480226,0.17708333333333334
41,Wine tasting in Malibu,200,187,54,0.2887700534759358,0.27
42,Bar crawl on Abbot Kinney in Venice,218,199,48,0.24120603015075376,0.22018348623853212
43,Cannabis tasting at a licensed West Hollywood consumption lounge,213,203,119,0.5862068965517241,0.5586854460093896
44,Poker night at the Bicycle Casino in Bell Gardens,187,170,60,0.35294117647058826,0.32085561497326204
45,Day at Hollywood Park Casino,220,212,46,0.2169811320754717,0.20909090909090908
46,Betting on horses at Santa Anita,202,192,126,0.65625,0.6237623762376238
47,Paintball day in Sun Valley,181,173,110,0.6358381502890174,0.6077348066298343
48,Airsoft battle at Tac City in Fullerton,204,196,138,0.7040816326530612,0.6764705882352942
49,Off-road OHV day in Hungry Valley,216,205,157,0.7658536585365854,0.7268518518518519
50,Race car experience at Willow Springs,194,182,140,0.7692307692307693,0.7216494845360825
51,Cliff jumping at Malibu's coves,197,132,58,0.4393939393939394,0.29441624365482233
52,Sport fishing for tuna out of San Pedro,208,199,170,0.8542713567839196,0.8173076923076923
53,Spearfishing trip at Catalina,195,188,144,0.7659574468085106,0.7384615384615385
54,MMA pay-per-view watch party with cigars and whiskey,182,176,78,0.4431818181818182,0.42857142857142855
55,Hollywood club crawl on Sunset Strip,180,169,23,0.13609467455621302,0.12777777777777777
56,Cigar-and-whiskey afternoon at a Beverly Hills lounge,195,188,69,0.3670212765957447,0.35384615384615387
57,Bottle service at a Hollywood nightclub,198,188,46,0.24468085106382978,0.23232323232323232
58,Sunday service at a Calvary Chapel megachurch,200,193,43,0.22279792746113988,0.215
59,Tour the Reagan Presidential Library,190,182,41,0.22527472527472528,0.21578947368421053
60,Tour the Nixon Presidential Library,190,178,33,0.1853932584269663,0.1736842105263158
61,Skydiving over Perris,179,164,150,0.9146341463414634,0.8379888268156425
62,Lambo rental for a Mulholland canyon run,158,150,102,0.68,0.6455696202531646
63,Drive down to Tijuana for tacos and clubbing,210,201,133,0.6616915422885572,0.6333333333333333
64,Tour Forest Lawn for celebrity graves,211,195,40,0.20512820512820512,0.1895734597156398
65,Manson-murders true-crime walking tour of Beverly Hills,188,181,58,0.32044198895027626,0.30851063829787234
66,Boxing sparring class at a Wild Card-style gym,206,198,124,0.6262626262626263,0.6019417475728155
67,Day-drinking on a Marina del Rey booze cruise,186,175,107,0.6114285714285714,0.5752688172043011
68,Craps night at the Hustler Casino in Gardena,201,197,106,0.5380710659898477,0.527363184079602
69,Pole-dancing fitness class for the bachelor party,191,183,132,0.7213114754098361,0.6910994764397905
70,Hunting deer in the San Gabriel Mountains,206,80,19,0.2375,0.09223300970873786
71,Hunting a at a ranch near Tejon,207,207,148,0.714975845410628,0.714975845410628
72,Coyote hunting in the Antelope Valley,203,173,99,0.5722543352601156,0.4876847290640394
73,Dove hunting opening day in the Imperial Valley,236,233,199,0.8540772532188842,0.8432203389830508
74,Bear hunting in the Los Padres National Forest,202,54,22,0.4074074074074074,0.10891089108910891
75,Wild pig hunt at a ranch near Paso Robles,180,177,138,0.7796610169491526,0.7666666666666667
76,Tactical rifle class with AR-15s at Burro Canyon,220,214,186,0.8691588785046729,0.8454545454545455
77,Indoor pistol range day at the LA Gun Club,202,200,135,0.675,0.6683168316831684
78,Trap and skeet shooting at Triple B Clays,228,218,154,0.7064220183486238,0.6754385964912281
79,Concealed-carry training day in the high desert,215,209,172,0.8229665071770335,0.8
80,Visit a gun show at the Pomona Fairplex,209,204,124,0.6078431372549019,0.5933014354066986
81,Falconry hunting outing in the Antelope Valley,201,198,176,0.8888888888888888,0.8756218905472637
82,Slaughterhouse tour and butchery class in Vernon,198,183,111,0.6065573770491803,0.5606060606060606
83,Industry Hills professional rodeo,201,191,137,0.7172774869109948,0.681592039800995
84,Pro Bull Riding event at the Honda Center,195,188,128,0.6808510638297872,0.6564102564102564
85,Attending a Trump rally in Huntington Beach,191,188,111,0.5904255319148937,0.581151832460733
86,Attending a pro-Palestine protest at UCLA,187,149,67,0.44966442953020136,0.3582887700534759
87,Attending a pro-Israel rally in Beverly Hills,196,148,37,0.25,0.18877551020408162
88,Joining an anti-abortion march at the Federal Building,186,93,20,0.21505376344086022,0.10752688172043011
89,Joining a Defund-the-Police march in DTLA,202,166,52,0.3132530120481928,0.25742574257425743
90,Joining a Pro-Police rally outside LAPD headquarters,214,178,67,0.37640449438202245,0.3130841121495327
91,Sitting in on a Scientology orientation in Hollywood,206,191,52,0.27225130890052357,0.2524271844660194
92,Pro-life sidewalk counseling outside a Planned Parenthood,184,56,15,0.26785714285714285,0.08152173913043478
93,Latin Mass at the LA Cathedral followed by cigars,230,228,139,0.6096491228070176,0.6043478260869565
94,Day at the Museum of Death in Hollywood,196,181,52,0.287292817679558,0.2653061224489796
95,Strip club crawl in the City of Industry,188,172,104,0.6046511627906976,0.5531914893617021
96,Adult-film studio tour in the San Fernando Valley,173,162,91,0.5617283950617284,0.5260115606936416
97,Charreada at Pico Rivera Sports Arena,195,191,169,0.8848167539267016,0.8666666666666667
98,Bullfight-watching day trip down to Tijuana,205,78,31,0.3974358974358974,0.15121951219512195
99,BKFC pay-per-view watch party with cigars and steaks,209,201,110,0.5472636815920398,0.5263157894736842
