activity_ix,activity,n_appearances,n_decisive_appearances,n_picked,selection_rate,selection_rate_incl_refusals
0,Summit Mount Baldy,193,192,93,0.484375,0.48186528497409326
1,Hike Sandstone Peak in the Santa Monicas,190,189,80,0.42328042328042326,0.42105263157894735
2,Pickup basketball at the Venice Beach courts,201,200,100,0.5,0.4975124378109453
3,Visit LACMA,220,219,122,0.5570776255707762,0.5545454545454546
4,LAFC game at BMO Stadium,195,194,95,0.4896907216494845,0.48717948717948717
5,Rams game at SoFi Stadium,224,224,105,0.46875,0.46875
6,Korean BBQ feast in K-town,192,191,104,0.5445026178010471,0.5416666666666666
7,Whale watching out of Long Beach,183,182,93,0.510989010989011,0.5081967213114754
8,Joshua Tree day trip,193,192,96,0.5,0.49740932642487046
9,Big Bear day trip,187,185,95,0.5135135135135135,0.5080213903743316
10,Drive PCH up to Malibu,201,200,107,0.535,0.5323383084577115
11,Bowling at Lucky Strike Hollywood,199,199,107,0.5376884422110553,0.5376884422110553
12,Brewery hop through the Arts District,218,215,107,0.49767441860465117,0.4908256880733945
13,Rose Bowl Flea Market in Pasadena,216,216,114,0.5277777777777778,0.5277777777777778
14,Drive-in movie at the Vineland,202,202,89,0.4405940594059406,0.4405940594059406
15,Comedy show at the Comedy Store,204,203,108,0.5320197044334976,0.5294117647058824
16,UCB improv show in Hollywood,207,207,95,0.45893719806763283,0.45893719806763283
17,Tide pooling at Abalone Cove in Palos Verdes,194,194,94,0.4845360824742268,0.4845360824742268
18,Visit the La Brea Tar Pits,212,212,105,0.49528301886792453,0.49528301886792453
19,Sunset drive up Mulholland,209,207,96,0.463768115942029,0.45933014354066987
20,Sunset at El Matador Beach,200,199,108,0.542713567839196,0.54
21,Snorkel at Leo Carrillo State Beach,200,200,100,0.5,0.5
22,Pier fishing at the Santa Monica Pier,217,216,106,0.49074074074074076,0.48847926267281105
23,Hike Bridge to Nowhere in the San Gabriels,204,203,103,0.5073891625615764,0.5049019607843137
24,Topanga State Park hike,214,213,95,0.4460093896713615,0.4439252336448598
25,Trail run through Eaton Canyon,204,204,100,0.49019607843137253,0.49019607843137253
26,Sturtevant Falls hike in Sierra Madre,199,199,100,0.5025125628140703,0.5025125628140703
27,Hike Temescal Canyon,190,189,88,0.4656084656084656,0.4631578947368421
28,Clippers game at the Intuit Dome,183,183,104,0.5683060109289617,0.5683060109289617
29,Angels game at Angel Stadium,211,211,98,0.46445497630331756,0.46445497630331756
30,UCLA basketball at Pauley Pavilion,213,212,88,0.41509433962264153,0.4131455399061033
31,Mini-golf in Old Pasadena,209,207,101,0.48792270531400966,0.48325358851674644
32,Sawtelle ramen crawl on the Westside,189,188,92,0.48936170212765956,0.48677248677248675
33,Thai Town dinner crawl,205,204,122,0.5980392156862745,0.5951219512195122
34,Olvera Street tacos and walking tour,197,197,97,0.49238578680203043,0.49238578680203043
35,Petersen Automotive Museum on Wilshire,217,216,107,0.49537037037037035,0.4930875576036866
36,California Science Center to see the Endeavour,157,157,87,0.554140127388535,0.554140127388535
37,The Huntington gardens in San Marino,210,208,113,0.5432692307692307,0.5380952380952381
38,Griffith Observatory at night,177,176,90,0.5113636363636364,0.5084745762711864
39,Day trip up to Santa Barbara,207,207,102,0.4927536231884058,0.4927536231884058
40,Bottomless brunch in West Hollywood,192,191,92,0.4816753926701571,0.4791666666666667
41,Wine tasting in Malibu,200,200,109,0.545,0.545
42,Bar crawl on Abbot Kinney in Venice,218,217,103,0.47465437788018433,0.4724770642201835
43,Cannabis tasting at a licensed West Hollywood consumption lounge,213,213,97,0.45539906103286387,0.45539906103286387
44,Poker night at the Bicycle Casino in Bell Gardens,187,186,87,0.46774193548387094,0.46524064171123
45,Day at Hollywood Park Casino,220,218,106,0.48623853211009177,0.4818181818181818
46,Betting on horses at Santa Anita,202,202,88,0.43564356435643564,0.43564356435643564
47,Paintball day in Sun Valley,181,181,88,0.4861878453038674,0.4861878453038674
48,Airsoft battle at Tac City in Fullerton,204,204,103,0.5049019607843137,0.5049019607843137
49,Off-road OHV day in Hungry Valley,216,216,111,0.5138888888888888,0.5138888888888888
50,Race car experience at Willow Springs,194,193,106,0.5492227979274611,0.5463917525773195
51,Cliff jumping at Malibu's coves,197,197,100,0.5076142131979695,0.5076142131979695
52,Sport fishing for tuna out of San Pedro,208,208,106,0.5096153846153846,0.5096153846153846
53,Spearfishing trip at Catalina,195,195,99,0.5076923076923077,0.5076923076923077
54,MMA pay-per-view watch party with cigars and whiskey,182,182,105,0.5769230769230769,0.5769230769230769
55,Hollywood club crawl on Sunset Strip,180,180,94,0.5222222222222223,0.5222222222222223
56,Cigar-and-whiskey afternoon at a Beverly Hills lounge,195,194,96,0.4948453608247423,0.49230769230769234
57,Bottle service at a Hollywood nightclub,198,198,104,0.5252525252525253,0.5252525252525253
58,Sunday service at a Calvary Chapel megachurch,200,200,103,0.515,0.515
59,Tour the Reagan Presidential Library,190,190,84,0.4421052631578947,0.4421052631578947
60,Tour the Nixon Presidential Library,190,189,104,0.5502645502645502,0.5473684210526316
61,Skydiving over Perris,179,179,92,0.5139664804469274,0.5139664804469274
62,Lambo rental for a Mulholland canyon run,158,158,75,0.47468354430379744,0.47468354430379744
63,Drive down to Tijuana for tacos and clubbing,210,209,102,0.4880382775119617,0.4857142857142857
64,Tour Forest Lawn for celebrity graves,211,210,103,0.49047619047619045,0.4881516587677725
65,Manson-murders true-crime walking tour of Beverly Hills,188,188,95,0.5053191489361702,0.5053191489361702
66,Boxing sparring class at a Wild Card-style gym,206,206,89,0.4320388349514563,0.4320388349514563
67,Day-drinking on a Marina del Rey booze cruise,186,186,94,0.5053763440860215,0.5053763440860215
68,Craps night at the Hustler Casino in Gardena,201,201,108,0.5373134328358209,0.5373134328358209
69,Pole-dancing fitness class for the bachelor party,191,191,84,0.4397905759162304,0.4397905759162304
70,Hunting deer in the San Gabriel Mountains,206,195,93,0.47692307692307695,0.45145631067961167
71,Hunting a at a ranch near Tejon,207,207,104,0.5024154589371981,0.5024154589371981
72,Coyote hunting in the Antelope Valley,203,203,97,0.47783251231527096,0.47783251231527096
73,Dove hunting opening day in the Imperial Valley,236,236,128,0.5423728813559322,0.5423728813559322
74,Bear hunting in the Los Padres National Forest,202,177,97,0.5480225988700564,0.4801980198019802
75,Wild pig hunt at a ranch near Paso Robles,180,180,100,0.5555555555555556,0.5555555555555556
76,Tactical rifle class with AR-15s at Burro Canyon,220,220,100,0.45454545454545453,0.45454545454545453
77,Indoor pistol range day at the LA Gun Club,202,202,101,0.5,0.5
78,Trap and skeet shooting at Triple B Clays,228,228,111,0.4868421052631579,0.4868421052631579
79,Concealed-carry training day in the high desert,215,215,94,0.4372093023255814,0.4372093023255814
80,Visit a gun show at the Pomona Fairplex,209,209,111,0.5311004784688995,0.5311004784688995
81,Falconry hunting outing in the Antelope Valley,201,201,106,0.527363184079602,0.527363184079602
82,Slaughterhouse tour and butchery class in Vernon,198,198,96,0.48484848484848486,0.48484848484848486
83,Industry Hills professional rodeo,201,200,111,0.555,0.5522388059701493
84,Pro Bull Riding event at the Honda Center,195,195,99,0.5076923076923077,0.5076923076923077
85,Attending a Trump rally in Huntington Beach,191,190,95,0.5,0.4973821989528796
86,Attending a pro-Palestine protest at UCLA,187,187,100,0.5347593582887701,0.5347593582887701
87,Attending a pro-Israel rally in Beverly Hills,196,196,102,0.5204081632653061,0.5204081632653061
88,Joining an anti-abortion march at the Federal Building,186,185,97,0.5243243243243243,0.521505376344086
89,Joining a Defund-the-Police march in DTLA,202,202,101,0.5,0.5
90,Joining a Pro-Police rally outside LAPD headquarters,214,214,108,0.5046728971962616,0.5046728971962616
91,Sitting in on a Scientology orientation in Hollywood,206,206,104,0.5048543689320388,0.5048543689320388
92,Pro-life sidewalk counseling outside a Planned Parenthood,184,175,83,0.4742857142857143,0.45108695652173914
93,Latin Mass at the LA Cathedral followed by cigars,230,230,107,0.4652173913043478,0.4652173913043478
94,Day at the Museum of Death in Hollywood,196,196,91,0.4642857142857143,0.4642857142857143
95,Strip club crawl in the City of Industry,188,188,96,0.5106382978723404,0.5106382978723404
96,Adult-film studio tour in the San Fernando Valley,173,173,82,0.47398843930635837,0.47398843930635837
97,Charreada at Pico Rivera Sports Arena,195,194,99,0.5103092783505154,0.5076923076923077
98,Bullfight-watching day trip down to Tijuana,205,203,106,0.5221674876847291,0.5170731707317073
99,BKFC pay-per-view watch party with cigars and steaks,209,209,102,0.4880382775119617,0.4880382775119617
