activity_ix,activity,n_appearances,n_decisive_appearances,n_picked,selection_rate,selection_rate_incl_refusals
0,Summit Mount Baldy,193,192,100,0.5208333333333334,0.5181347150259067
1,Hike Sandstone Peak in the Santa Monicas,190,189,98,0.5185185185185185,0.5157894736842106
2,Pickup basketball at the Venice Beach courts,201,201,92,0.4577114427860697,0.4577114427860697
3,Visit LACMA,220,217,111,0.511520737327189,0.5045454545454545
4,LAFC game at BMO Stadium,195,195,96,0.49230769230769234,0.49230769230769234
5,Rams game at SoFi Stadium,224,222,121,0.545045045045045,0.5401785714285714
6,Korean BBQ feast in K-town,192,191,93,0.4869109947643979,0.484375
7,Whale watching out of Long Beach,183,180,91,0.5055555555555555,0.4972677595628415
8,Joshua Tree day trip,193,191,97,0.5078534031413613,0.5025906735751295
9,Big Bear day trip,187,186,96,0.5161290322580645,0.5133689839572193
10,Drive PCH up to Malibu,201,200,102,0.51,0.5074626865671642
11,Bowling at Lucky Strike Hollywood,199,199,89,0.4472361809045226,0.4472361809045226
12,Brewery hop through the Arts District,218,215,106,0.4930232558139535,0.48623853211009177
13,Rose Bowl Flea Market in Pasadena,216,216,105,0.4861111111111111,0.4861111111111111
14,Drive-in movie at the Vineland,202,201,88,0.43781094527363185,0.43564356435643564
15,Comedy show at the Comedy Store,204,202,100,0.49504950495049505,0.49019607843137253
16,UCB improv show in Hollywood,207,206,100,0.4854368932038835,0.4830917874396135
17,Tide pooling at Abalone Cove in Palos Verdes,194,191,100,0.5235602094240838,0.5154639175257731
18,Visit the La Brea Tar Pits,212,210,94,0.44761904761904764,0.44339622641509435
19,Sunset drive up Mulholland,209,206,108,0.5242718446601942,0.5167464114832536
20,Sunset at El Matador Beach,200,199,97,0.48743718592964824,0.485
21,Snorkel at Leo Carrillo State Beach,200,198,103,0.5202020202020202,0.515
22,Pier fishing at the Santa Monica Pier,217,216,100,0.46296296296296297,0.4608294930875576
23,Hike Bridge to Nowhere in the San Gabriels,204,202,97,0.4801980198019802,0.47549019607843135
24,Topanga State Park hike,214,213,106,0.49765258215962443,0.4953271028037383
25,Trail run through Eaton Canyon,204,203,98,0.4827586206896552,0.4803921568627451
26,Sturtevant Falls hike in Sierra Madre,199,198,92,0.46464646464646464,0.4623115577889447
27,Hike Temescal Canyon,190,186,93,0.5,0.48947368421052634
28,Clippers game at the Intuit Dome,183,182,91,0.5,0.4972677595628415
29,Angels game at Angel Stadium,211,208,118,0.5673076923076923,0.5592417061611374
30,UCLA basketball at Pauley Pavilion,213,213,111,0.5211267605633803,0.5211267605633803
31,Mini-golf in Old Pasadena,209,207,97,0.46859903381642515,0.46411483253588515
32,Sawtelle ramen crawl on the Westside,189,189,96,0.5079365079365079,0.5079365079365079
33,Thai Town dinner crawl,205,204,112,0.5490196078431373,0.5463414634146342
34,Olvera Street tacos and walking tour,197,191,93,0.4869109947643979,0.4720812182741117
35,Petersen Automotive Museum on Wilshire,217,214,113,0.5280373831775701,0.5207373271889401
36,California Science Center to see the Endeavour,157,154,78,0.5064935064935064,0.4968152866242038
37,The Huntington gardens in San Marino,210,208,112,0.5384615384615384,0.5333333333333333
38,Griffith Observatory at night,177,175,75,0.42857142857142855,0.423728813559322
39,Day trip up to Santa Barbara,207,205,99,0.48292682926829267,0.4782608695652174
40,Bottomless brunch in West Hollywood,192,190,96,0.5052631578947369,0.5
41,Wine tasting in Malibu,200,197,99,0.5025380710659898,0.495
42,Bar crawl on Abbot Kinney in Venice,218,216,113,0.5231481481481481,0.518348623853211
43,Cannabis tasting at a licensed West Hollywood consumption lounge,213,213,110,0.5164319248826291,0.5164319248826291
44,Poker night at the Bicycle Casino in Bell Gardens,187,185,80,0.43243243243243246,0.42780748663101603
45,Day at Hollywood Park Casino,220,220,128,0.5818181818181818,0.5818181818181818
46,Betting on horses at Santa Anita,202,201,88,0.43781094527363185,0.43564356435643564
47,Paintball day in Sun Valley,181,181,90,0.4972375690607735,0.4972375690607735
48,Airsoft battle at Tac City in Fullerton,204,203,101,0.4975369458128079,0.4950980392156863
49,Off-road OHV day in Hungry Valley,216,216,106,0.49074074074074076,0.49074074074074076
